length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,suspicious_tld,statistical_report,nb_hyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,sfh,iframe,popup_window,safe_anchor,onmouseover,right_click,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
151,10,0,3,1,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.271523178807947,0.0,0,0,0,1,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
84,25,0,3,5,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,0,0.03571428571428571,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
55,10,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
39,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
28,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
32,16,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
16,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
23,12,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
29,21,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
41,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
22,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.18181818181818182,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
52,14,0,3,0,0,0,0,0,0,0,0,1,5,0,1,0,0,1,0,1,1,1,1,0,0.038461538461538464,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
38,20,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,0,1,1,0,0.02631578947368421,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
30,21,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,0,1,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
76,50,0,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.10526315789473684,0.0,0,0,1,1,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
430,13,1,24,0,1,2,9,0,10,18,0,0,21,0,5,0,9,1,0,1,0,1,1,1,0.03953488372093023,0.7692307692307693,0,0,1,0,1,2,1,0,0,0,0,1399.0,1399.0,1399.0,1399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
37,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
73,23,0,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.0684931506849315,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
56,15,0,2,0,0,0,0,0,0,0,0,3,5,0,1,0,0,1,0,1,0,1,1,0,0.10714285714285714,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
70,13,0,1,7,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
70,20,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
52,19,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,0,0.07692307692307693,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
31,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
90,19,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,1,1,1,1,0.24444444444444444,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
45,15,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0.15555555555555556,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
55,20,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,1,1,1,1,0,0.03636363636363636,0.05,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
65,12,0,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,1,1,1,0,0.07692307692307693,0.16666666666666666,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
41,33,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.07317073170731707,0.09090909090909091,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
71,25,0,2,1,0,1,0,0,1,1,0,0,4,0,1,0,0,1,0,0,1,1,1,1,0.16901408450704225,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
83,16,0,2,0,0,1,0,0,1,0,0,0,7,0,1,0,0,1,0,0,1,1,1,1,0.07228915662650602,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
73,18,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,1,0,0.3424657534246575,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
44,30,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.20454545454545456,0.1,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
114,16,0,4,1,0,1,0,0,1,0,0,0,8,0,2,0,0,1,0,1,1,1,1,1,0.05263157894736842,0.0,0,0,1,0,0,1,1,0,0,0,0,3497.5,3497.5,3497.5,3497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
127,50,0,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,1,0,0,1,1,1,1,0.15748031496062992,0.0,0,0,1,1,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
99,20,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.0707070707070707,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
56,20,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
51,17,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
51,14,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
40,24,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
33,14,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
88,20,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
122,18,0,2,0,0,0,0,0,0,13,0,0,5,0,1,0,0,1,0,1,1,1,1,1,0.04918032786885246,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
53,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
46,37,0,6,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.08695652173913043,0.10810810810810811,0,0,0,0,1,5,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
48,16,0,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
101,6,0,2,0,0,1,2,0,3,0,0,0,5,0,1,0,0,1,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
41,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
43,35,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.09302325581395349,0.11428571428571428,0,0,1,0,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
15,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
42,10,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,0,0.07142857142857142,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
51,15,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
48,27,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
49,19,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
25,13,0,1,1,0,1,0,0,1,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
49,15,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,1,0.02040816326530612,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
48,25,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.020833333333333332,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
108,25,0,4,1,1,1,0,0,0,0,0,1,6,0,1,0,0,1,0,1,1,1,1,0,0.037037037037037035,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
39,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3497.5,3497.5,3497.5,3497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
80,20,0,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,0,1,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
36,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
28,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
33,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.06060606060606061,0.0,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
23,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,0,1,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
77,18,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,1,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
342,19,0,5,6,1,0,5,0,4,0,0,8,5,0,1,0,2,1,0,1,1,1,1,1,0.4152046783625731,0.0,0,0,0,1,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0.13157894736842105,0.1724137931034483,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
73,22,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
33,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
67,17,0,3,1,0,0,0,0,0,1,0,0,6,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
39,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,1,0.05128205128205128,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
39,7,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,1,1,0.1282051282051282,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
62,22,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,1,0,0.3548387096774194,0.0,0,0,0,0,1,2,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
41,13,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
40,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
51,26,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
59,12,0,2,3,0,0,0,0,0,0,1,0,5,0,1,0,0,1,0,1,0,1,1,1,0.06779661016949153,0.0,0,0,0,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
52,25,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,1,1,0,0.057692307692307696,0.04,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
43,15,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
94,42,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0.1276595744680851,0.07142857142857142,0,0,0,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
60,15,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
204,27,0,2,1,0,1,0,0,2,3,0,0,5,0,1,0,0,1,0,0,1,1,1,1,0.1323529411764706,0.0,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
94,24,0,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,1,0.1595744680851064,0.0,0,0,1,0,1,2,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
41,33,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,0,1,1,3,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.15789473684210525,0.2727272727272727,0,0,1,0,0,1,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
35,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0.02857142857142857,0.045454545454545456,0,0,1,0,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
63,26,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,1,1,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,6995.0,6995.0,6995.0,6995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
